gas_valve_position_percent,measured_ch4_percent,voltage,diesel_mass_flow,water_flow,ch4_volumeflow_raw,current_phase_1,current_phase_2,power_output,boost_pressure,exhaust_pressure,ch4_volumeflow,co2_volumeflow_raw,co2_volumeflow_processed,generator_frequency,cooling_water_out_temp,cooling_water_in_temp,exhaust_temp,calculated_ch4_share_percent,ch4_mass_flow_calc,des_percent,efficiency_electric,efficiency_thermal,sheet
17.3,53.257,230.7,0.463,7.631,85.371,11.459,11.407,7.922,0.913,2.567,56.4,24.185,0.0,52.686,100.0,100.0,269.814,100.0,3.6587571428571426,9.747718302880692,14.061493256155256,0.0,P8C70
17.3,51.877,230.897,0.504,7.899,84.656,11.464,11.414,7.937,0.898,2.568,56.5,24.219,0.0,52.798,100.0,100.0,269.286,100.0,3.628114285714286,10.59953312677902,14.073016799472246,0.0,P8C70
17.3,51.955,230.601,0.461,8.096,84.756,11.457,11.409,7.923,0.905,2.558,56.3,24.254,0.0,52.798,100.0,100.0,269.882,100.0,3.6323999999999996,9.773269016216538,14.16130281364415,0.0,P8C70
17.3,52.23,230.864,0.413,8.119,84.59,11.471,11.425,7.936,0.914,2.563,56.5,24.285,0.0,52.757,100.0,100.0,269.777,100.0,3.6252857142857144,8.86149663034968,14.355995380260856,0.0,P8C70
17.3,52.156,230.585,0.452,8.352,84.613,11.463,11.408,7.924,0.911,2.575,56.4,24.256,0.0,52.808,100.0,100.0,269.316,100.0,3.626271428571429,9.615451701246576,14.211841278441911,0.0,P8C70
17.3,51.885,230.914,0.477,8.342,84.722,11.474,11.407,7.935,0.912,2.582,56.4,24.277,0.0,52.822,100.0,100.0,269.798,100.0,3.630942857142857,10.08192239998948,14.139906189548238,0.0,P8C70
17.3,51.877,230.651,0.419,8.359,84.54,11.461,11.415,7.926,0.912,2.588,56.3,24.278,0.0,52.946,100.0,100.0,269.898,100.0,3.623142857142857,8.983509331712483,14.327179236128806,0.0,P8C70
17.3,52.148,230.914,0.492,7.869,84.827,11.475,11.414,7.935,0.91,2.577,56.4,24.321,0.0,52.859,100.0,100.0,270.74,100.0,3.6354428571428574,10.354596472136537,14.079577827109741,0.0,P8C70
,,,,,,,,,,1.6641000000000001,,,,,,,,,,,,,P8C70
21.0,52.275,230.289,0.575,10.153,91.603,14.498,14.422,10.069,0.933,2.458,61.0,26.379,0.0,52.658,100.0,100.0,306.058,100.0,3.9258428571428565,11.111618078023684,16.40478064308864,0.0,P10C70
21.0,52.62,230.585,0.585,9.872,91.669,14.515,14.424,10.072,0.902,2.483,60.8,26.385,0.0,52.755,100.0,100.0,306.371,100.0,3.9286714285714286,11.27585200983359,16.36755632398399,0.0,P10C70
21.0,52.555,230.996,0.482,9.962,91.824,14.535,14.413,10.138,0.929,2.472,61.0,26.446,0.0,52.536,100.0,100.0,306.129,100.0,3.935314285714286,9.464228063956877,16.782825211337485,0.0,P10C70
21.0,52.641,230.224,0.58,9.995,91.653,14.528,14.422,10.062,0.926,2.472,60.8,26.396,0.0,52.824,100.0,100.0,306.799,100.0,3.927985714285715,11.191996664012613,16.369616957113045,0.0,P10C70
21.0,52.358,230.322,0.502,10.361,91.803,14.544,14.414,10.067,0.927,2.455,61.0,26.438,0.0,52.743,100.0,100.0,306.187,100.0,3.9344142857142854,9.820402609594575,16.60352384629346,0.0,P10C70
21.0,53.08,230.601,0.502,10.65,91.738,14.585,14.408,10.064,0.914,2.474,60.8,26.437,0.0,52.615,100.0,100.0,306.309,100.0,3.931628571428571,9.826676998819714,16.609180996764124,0.0,P10C70
21.0,52.526,230.273,0.587,10.054,91.568,14.556,14.404,10.062,0.907,2.467,60.9,26.429,0.0,52.617,100.0,44.609,307.05,100.0,3.924342857142857,11.321104644414879,16.360992374019805,63.08533988473334,P10C70
21.0,52.222,230.733,0.416,10.379,91.733,14.589,14.418,10.072,0.944,2.463,60.9,26.449,0.0,52.729,100.0,42.296,307.072,100.0,3.931414285714286,8.283071208689005,16.907850813484977,70.04209903060911,P10C70
21.0,52.534,230.306,0.526,10.304,91.848,14.571,14.41,10.065,0.917,2.474,60.9,26.475,0.0,52.652,100.0,42.28,306.911,100.0,3.9363428571428574,10.23731427689986,16.515384792174135,67.98797740100375,P10C70
21.0,52.616,230.749,0.608,10.589,91.463,14.601,14.414,10.077,0.914,2.485,60.9,26.44,0.0,52.727,100.0,42.362,307.051,100.0,3.919842857142857,11.690657703561484,16.33583167615404,68.92850730116766,P10C70
21.0,52.423,230.289,0.501,10.649,91.672,14.584,14.418,10.063,0.932,2.48,60.9,26.483,0.0,52.796,100.0,42.556,306.644,100.0,3.9288000000000003,9.815390980130704,16.62156744866235,70.3919563726387,P10C70
21.0,52.37,230.716,0.5,10.713,91.498,14.608,14.41,10.074,0.935,2.447,61.0,26.471,0.0,52.739,100.0,42.687,307.16,100.0,3.9213428571428572,9.814522391106188,16.671540742145826,70.78855866653447,P10C70
21.0,52.809,230.257,0.577,10.875,91.649,14.581,14.412,10.061,0.926,2.479,60.7,26.429,0.0,52.603,100.0,42.74,307.136,100.0,3.9278142857142857,11.140988310344243,16.378106096921588,70.62007457409891,P10C70
21.0,52.46,230.552,0.437,10.672,91.525,14.601,14.409,10.07,0.912,2.454,60.9,26.428,0.0,52.662,100.0,42.842,307.558,100.0,3.9225000000000003,8.682957847294292,16.86903937749466,71.18832156422508,P10C70
21.0,52.197,230.372,0.556,10.875,91.477,14.583,14.414,10.063,0.921,2.471,60.9,26.389,0.0,52.79,100.0,42.802,307.409,100.0,3.920442857142857,10.7972970540365,16.47564238190022,70.94961193394275,P10C70
21.0,52.325,230.733,0.516,11.099,91.456,14.609,14.413,10.075,0.919,2.48,60.9,26.473,0.0,52.721,100.0,42.924,307.294,100.0,3.919542857142858,10.101044871502877,16.627856938139228,72.83726611421078,P10C70
21.0,52.592,230.289,0.524,11.044,91.759,14.585,14.407,10.062,0.933,2.472,61.0,26.456,0.0,52.676,100.0,42.973,307.623,100.0,3.932528571428572,10.211245544793746,16.531275793221514,72.08651216232866,P10C70
21.0,52.571,230.601,0.603,10.938,91.725,14.601,14.414,10.073,0.912,2.459,60.9,26.414,0.0,52.924,100.0,43.118,307.61,100.0,3.9310714285714283,11.576362688611292,16.30377872171436,70.1563921287578,P10C70
21.0,51.976,230.339,0.527,10.281,91.62,14.585,14.415,10.067,0.907,2.464,61.0,26.43,0.0,52.769,100.0,43.183,308.043,100.0,3.926571428571429,10.277677631363634,16.552327503289604,66.91102631558067,P10C70
21.0,52.333,230.552,0.57,10.238,91.596,14.593,14.412,10.071,0.932,2.468,60.8,26.441,0.0,52.634,100.0,43.173,307.463,100.0,3.9255428571428577,11.026398297620869,16.425025108641407,66.1040901814345,P10C70
,,,,,,,,,,1.5467500000000007,,,,,,,,,,,,,P10C70
24.4,52.616,230.766,0.685,19.212,97.825,17.092,16.965,11.804,0.923,2.368,64.9,27.853,0.0,52.542,100.0,16.409,343.219,100.0,4.192500000000001,12.238270437136526,17.780063223776622,168.52379489253724,P12C70
24.4,52.674,230.388,0.73,19.389,97.653,17.065,16.958,11.793,0.935,2.335,64.9,27.688,0.0,52.504,100.0,16.448,343.748,100.0,4.185128571428572,12.958060085268642,17.64883543383475,168.89976573166894,P12C70
24.4,52.419,230.766,0.716,19.476,97.358,17.093,16.965,11.803,0.923,2.372,64.9,27.588,0.0,52.544,100.0,16.494,344.253,100.0,4.172485714285714,12.774887243648521,17.7546079210688,170.4359310555215,P12C70
24.4,52.859,230.372,0.711,19.455,97.724,17.071,16.96,11.795,0.95,2.364,65.0,27.672,0.0,52.599,100.0,16.557,343.574,100.0,4.1881714285714295,12.655468898045347,17.700323795979585,169.71860058851152,P12C70
24.4,52.468,230.831,0.721,19.502,97.541,17.14,17.014,11.839,0.94,2.361,65.0,27.636,0.0,52.455,100.0,16.701,343.382,100.0,4.180328571428571,12.83161236326434,17.763789284570006,169.81050893188893,P12C70
24.4,52.653,230.552,0.668,19.236,97.554,17.072,16.963,11.793,0.923,2.378,65.0,27.729,0.0,52.461,100.0,16.659,343.666,100.0,4.180885714285715,12.00016934667215,17.861167229210086,169.1546906029484,P12C70
24.4,52.727,230.634,0.581,19.051,97.49,17.081,16.959,11.802,0.914,2.356,64.9,27.815,0.0,52.487,100.0,16.665,343.418,100.0,4.1781428571428565,10.609208883653158,18.169254321328744,170.2753343767236,P12C70
24.4,52.353,230.552,0.5,19.754,97.669,17.071,16.954,11.794,0.942,2.373,64.9,27.89,0.0,52.498,100.0,16.78,343.183,100.0,4.185814285714286,9.251784616787624,18.39887456549956,178.6643597733071,P12C70
24.4,52.768,230.634,0.458,20.156,97.59,17.079,16.965,11.801,0.931,2.347,65.0,27.925,0.0,52.508,100.0,16.846,343.556,100.0,4.182428571428572,8.547334231292453,18.567722842852845,183.71827572334038,P12C70
24.4,52.567,230.552,0.473,19.729,97.642,17.071,16.955,11.792,0.943,2.369,65.0,27.903,0.0,52.609,100.0,16.813,343.798,100.0,4.184657142857143,8.798351717349236,18.49278304427546,179.30829078101087,P12C70
24.4,52.353,230.667,0.449,20.034,97.735,17.081,16.96,11.803,0.945,2.375,64.9,28.008,0.0,52.443,100.0,16.935,344.535,100.0,4.188642857142858,8.382062448442236,18.576829023344583,182.46935928325226,P12C70
24.4,52.826,230.569,0.546,20.161,97.863,17.077,16.968,11.794,0.932,2.379,64.9,27.837,0.0,52.443,100.0,17.013,343.735,100.0,4.194128571428572,9.999809028680254,18.21104269772575,179.97859418605395,P12C70
24.4,52.62,230.716,0.657,20.407,97.784,17.099,16.948,11.805,0.944,2.364,65.0,27.754,0.0,52.633,100.0,17.095,344.134,100.0,4.190742857142857,11.801397340713796,17.87757795478186,178.4956384388817,P12C70
24.4,52.456,230.437,0.7,20.437,97.796,17.072,16.961,11.792,0.926,2.363,65.0,27.816,0.0,52.439,100.0,17.178,344.468,100.0,4.191257142857143,12.476072838570138,17.71911218751116,177.19129303864995,P12C70
24.4,52.756,230.651,0.631,20.58,97.935,17.087,16.96,11.809,0.938,2.369,64.9,28.024,0.0,52.558,100.0,17.118,343.569,100.0,4.197214285714286,11.371992736755772,17.942996100092266,180.55622425305899,P12C70
24.4,52.316,230.601,0.521,20.665,97.726,17.08,16.959,11.796,0.924,2.382,64.8,28.0,0.0,52.497,100.0,17.224,343.817,100.0,4.188257142857143,9.597981033220563,18.321100359349078,185.08945085447255,P12C70
24.4,52.029,230.372,0.491,20.613,97.669,17.065,16.964,11.794,0.947,2.372,64.8,27.856,0.0,52.516,100.0,17.263,343.702,100.0,4.185814285714286,9.10040759566546,18.4295657125592,185.66069937231902,P12C70
24.4,52.587,230.486,0.507,20.944,97.774,17.074,16.96,11.795,0.93,2.363,65.1,27.865,0.0,52.504,100.0,17.289,344.008,100.0,4.190314285714286,9.360054347428305,18.35874467989139,187.8421147803363,P12C70
24.4,52.444,230.339,0.486,21.099,97.96,17.074,16.953,11.796,0.926,2.371,64.9,27.987,0.0,52.652,100.0,17.355,343.703,100.0,4.1982857142857135,8.991715895811987,18.3999099153436,189.4891817348754,P12C70
24.4,52.698,230.651,0.525,20.992,97.852,17.085,16.962,11.798,0.93,2.376,64.9,27.868,0.0,52.664,100.0,17.345,344.783,100.0,4.193657142857143,9.653304923984058,18.289411815563284,187.38694303803217,P12C70
,,,,,,,,,,1.4335500000000005,,,,,,,,,,,,,P12C70
10.0,45.212,230.289,0.314,3.684,69.381,0.01,0.0,0.002,0.896,2.795,38.8,26.07,0.0,53.005,100.0,100.0,158.338,100.0,2.973471428571429,8.267714382067103,0.004439769652805318,0.0,P0C60
10.0,45.393,229.994,0.326,3.715,69.557,0.004,0.0,0.002,0.876,2.803,38.8,26.142,0.0,53.086,100.0,100.0,158.638,100.0,2.981014285714286,8.53683955126611,0.004415543222735017,0.0,P0C60
10.0,45.298,230.273,0.318,3.168,69.399,0.006,0.001,0.002,0.878,2.813,38.8,26.129,0.0,52.981,100.0,100.0,158.623,100.00000000000001,2.974242857142858,8.362238266243024,0.004434044416725566,0.0,P0C60
10.0,45.208,229.994,0.325,3.59,69.71,0.004,0.0,0.002,0.88,2.782,38.8,26.169,0.0,53.017,100.0,100.0,158.482,100.0,2.9875714285714285,8.495785393413088,0.0044078295681912625,0.0,P0C60
10.0,45.426,230.24,0.324,3.367,69.598,0.01,0.0,0.003,0.914,2.821,38.7,26.273,0.0,53.062,100.0,100.0,158.146,100.0,2.9827714285714286,8.484335709908574,0.00662321288829709,0.0,P0C60
10.0,44.908,230.289,0.306,3.631,69.408,0.008,0.0,0.002,0.873,2.816,38.8,26.29,0.0,53.084,100.0,100.0,158.125,100.0,2.9746285714285716,8.071192066129228,0.004447550387727912,0.0,P0C60
10.0,45.146,230.273,0.334,3.392,69.527,0.007,0.0,0.002,0.871,2.808,38.8,26.262,0.0,53.09,100.0,100.0,157.949,100.0,2.979728571428572,8.731485105868046,0.0044080475649812744,0.0,P0C60
10.0,44.896,230.059,0.334,3.766,69.589,0.002,0.0,0.001,0.882,2.815,38.8,26.273,0.0,53.11,100.0,100.0,157.837,99.99999999999999,2.982385714285714,8.724384523307883,0.002202231435296272,0.0,P0C60
10.0,44.978,230.273,0.313,3.6,69.689,0.005,0.0,0.003,0.876,2.797,38.8,26.255,0.0,53.23,100.0,100.0,158.03,99.99999999999999,2.9866714285714284,8.21011235697999,0.006634384587873183,0.0,P0C60
10.0,44.978,230.109,0.302,3.602,69.549,0.007,0.0,0.003,0.881,2.811,38.8,26.265,0.0,53.112,100.0,100.0,157.977,100.0,2.980671428571429,7.959219860737132,0.006665909897789989,0.0,P0C60
10.0,44.769,230.339,0.311,3.559,69.693,0.008,0.0,0.002,0.875,2.781,38.8,26.313,0.0,53.009,100.0,100.0,157.933,100.0,2.9868428571428574,8.161503171147928,0.004425011320456416,0.0,P0C60
10.0,45.188,230.224,0.326,3.73,69.816,0.004,0.0,0.0,0.868,2.805,38.8,26.325,0.0,53.082,100.0,100.0,157.598,100.0,2.9921142857142855,8.507864401789286,0.0,0.0,P0C60
10.0,44.937,230.092,0.306,3.566,69.721,0.006,0.0,0.002,0.887,2.787,38.8,26.34,0.0,53.035,100.0,100.0,157.515,100.00000000000001,2.988042857142858,8.03787034447802,0.004429188783291373,0.0,P0C60
10.0,43.869,230.191,0.309,3.658,67.769,0.004,0.0,0.004,0.876,2.808,38.8,26.312,0.0,53.007,100.0,100.0,157.27,100.0,2.904385714285715,8.324441823323662,0.00908513238715663,0.0,P0C60
10.0,45.04,230.059,0.331,3.495,69.624,0.013,0.0,0.0,0.878,2.824,38.8,26.323,0.0,53.037,100.0,100.0,157.408,100.00000000000001,2.983885714285715,8.648828798820494,0.0,0.0,P0C60
10.0,44.695,230.322,0.321,3.369,69.988,0.002,0.0,0.003,0.867,2.819,38.7,26.908,0.0,53.056,100.0,100.0,157.063,100.0,2.999485714285714,8.369432003783906,0.006594575327457826,0.0,P0C60
10.0,45.036,230.224,0.329,3.408,70.224,0.002,0.001,0.001,0.886,2.807,38.7,26.864,0.0,53.151,100.0,100.0,157.185,99.99999999999999,3.0096,8.533847951605562,0.002186873331704194,0.0,P0C60
10.0,44.785,230.191,0.307,3.672,69.915,0.003,0.0,0.002,0.882,2.803,38.7,26.464,0.0,53.027,100.0,100.0,157.26,100.0,2.996357142857143,8.041448632588606,0.004416726815723514,0.0,P0C60
10.0,44.826,230.109,0.312,3.528,69.974,0.009,0.0,0.002,0.88,2.809,38.6,26.6,0.0,53.068,100.0,100.0,156.961,100.0,2.9988857142857146,8.155407088472183,0.00440753400565962,0.0,P0C60
10.0,44.99,230.372,0.327,3.193,70.051,0.0,0.0,0.002,0.894,2.823,38.7,26.594,0.0,52.985,100.0,100.0,157.087,100.0,3.002185714285714,8.505548559819905,0.004385904764103682,0.0,P0C60
,,,,,,,,,,1.92535,,,,,,,,,,,,,P0C60
11.0,43.939,230.388,0.38,3.625,74.471,2.99,2.947,2.02,0.889,2.834,41.6,28.285,0.0,52.828,100.0,100.0,176.126,100.0,3.1916142857142864,9.224430260738028,4.134109260205037,0.0,P2C60_1
11.0,44.489,230.486,0.362,4.029,74.811,2.996,2.954,2.018,0.897,2.824,41.5,28.118,0.0,52.899,100.0,100.0,175.927,100.0,3.2061857142857146,8.789461861388155,4.130945859627923,0.0,P2C60_1
11.0,44.12,230.47,0.385,4.063,74.359,3.014,2.946,2.02,0.903,2.816,41.6,27.998,0.0,52.81,100.0,100.0,176.152,99.99999999999999,3.1868142857142847,9.347220169423261,4.13473554986745,0.0,P2C60_1
11.0,44.177,230.454,0.387,3.617,74.64,3.021,2.945,2.019,0.896,2.814,41.6,28.118,0.0,52.794,100.0,100.0,175.8,100.0,3.198857142857143,9.359170577395586,4.116587418062565,0.0,P2C60_1
11.0,44.518,230.355,0.402,3.704,74.852,3.037,2.948,2.02,0.93,2.806,41.6,28.343,0.0,52.826,100.0,100.0,175.747,100.0,3.2079428571428577,9.662004821589502,4.093239834935327,0.0,P2C60_1
11.0,44.046,230.536,0.371,3.497,75.073,2.783,2.95,2.019,0.898,2.805,41.6,28.57,0.0,52.883,100.0,100.0,175.816,100.0,3.217414285714286,8.95978466608811,4.110878180182356,0.0,P2C60_1
11.0,42.383,230.503,0.39,3.684,74.637,3.043,2.944,2.02,0.887,2.83,41.5,28.577,0.0,53.007,100.0,100.0,176.077,100.0,3.1987285714285716,9.42522749594982,4.115790209004207,0.0,P2C60_1
11.0,44.485,230.454,0.385,3.49,74.934,3.027,2.947,2.017,0.861,2.827,41.5,28.249,0.0,52.976,100.0,100.0,176.553,100.0,3.211457142857143,9.282152666943347,4.099855040920285,0.0,P2C60_1
11.0,44.255,230.601,0.368,3.375,74.954,3.027,2.954,2.02,0.883,2.81,41.5,28.49,0.0,52.873,100.0,100.0,176.388,100.0,3.2123142857142857,8.90663970754255,4.12184884133804,0.0,P2C60_1
11.0,44.362,230.454,0.372,3.697,74.956,2.802,2.954,2.019,0.9,2.811,41.5,28.619,0.0,52.843,100.0,100.0,176.097,100.0,3.2124000000000006,8.99452466719681,4.115723797628698,0.0,P2C60_1
11.0,44.457,230.569,0.398,3.604,74.975,2.997,2.949,2.022,0.87,2.826,41.5,28.665,0.0,53.023,100.0,100.0,176.07,100.0,3.213214285714286,9.560864383081386,4.095150460577242,0.0,P2C60_1
11.0,44.079,230.503,0.381,3.636,74.811,2.815,2.953,2.018,0.914,2.82,41.5,28.702,0.0,52.92,100.0,100.0,176.514,100.0,3.2061857142857146,9.208306953759841,4.111976270855967,0.0,P2C60_1
11.0,44.227,230.273,0.387,3.741,74.814,2.79,2.947,2.021,0.911,2.82,41.6,28.613,0.0,52.93,100.0,100.0,176.155,100.0,3.2063142857142855,9.339436258091396,4.111976619487547,0.0,P2C60_1
11.0,44.366,230.322,0.387,3.472,75.145,3.051,2.953,2.015,0.887,2.838,41.6,28.722,0.0,52.832,100.0,100.0,176.217,100.0,3.2205000000000004,9.302124502695705,4.083389983755099,0.0,P2C60_1
11.0,44.424,230.519,0.371,3.431,75.401,3.05,2.952,2.021,0.896,2.823,41.5,29.28,0.0,52.822,100.0,100.0,176.017,100.0,3.231471428571428,8.924287237925613,4.098647508048479,0.0,P2C60_1
11.0,44.046,230.355,0.39,3.538,74.613,2.905,2.949,2.017,0.902,2.804,41.4,28.73,0.0,52.863,100.0,100.0,176.017,100.0,3.1976999999999998,9.42797338298495,4.11087493716029,0.0,P2C60_1
11.0,44.268,230.503,0.384,3.691,74.453,2.916,2.95,2.018,0.906,2.818,41.4,28.272,0.0,52.818,100.0,100.0,176.107,100.0,3.190842857142857,9.314528878307954,4.126914361041887,0.0,P2C60_1
11.0,44.502,230.125,0.369,3.695,74.186,2.906,2.945,2.011,0.892,2.805,41.4,27.991,0.0,52.79,100.0,100.0,176.013,100.0,3.1794,9.012783666044353,4.141133935549254,0.0,P2C60_1
11.0,44.255,230.503,0.392,3.372,74.568,2.915,2.953,2.021,0.902,2.819,41.4,28.215,0.0,52.765,100.0,100.0,175.873,100.0,3.1957714285714287,9.476916783112262,4.119285938154875,0.0,P2C60_1
11.0,44.025,230.125,0.397,3.745,74.251,2.905,2.952,2.016,0.907,2.817,41.4,28.184,0.0,52.83,100.0,100.0,175.708,100.0,3.1821857142857146,9.623196102033727,4.119969326749211,0.0,P2C60_1
,,,,,,,,,,1.9217999999999997,,,,,,,,,,,,,P2C60_1
12.0,44.062,230.372,0.347,3.901,75.764,3.061,2.949,2.018,0.891,2.774,43.1,28.312,0.0,52.924,100.0,100.0,175.693,100.0,3.2470285714285714,8.35858076567041,4.0982538551547485,0.0,P2C60_2
12.0,44.12,230.421,0.365,3.81,75.749,3.064,2.951,2.018,0.901,2.767,43.0,28.497,0.0,52.942,100.0,100.0,176.015,100.0,3.246385714285714,8.755791776065443,4.081298392400643,0.0,P2C60_2
12.0,43.804,230.109,0.375,3.909,76.088,2.728,2.946,2.017,0.901,2.783,43.0,28.559,0.0,52.983,100.0,100.0,175.823,100.0,3.2609142857142857,8.937739328677734,4.053003142132382,0.0,P2C60_2
12.0,44.124,230.519,0.344,3.899,75.93,2.734,2.951,2.0,0.891,2.775,43.0,28.661,0.0,52.983,100.0,100.0,175.637,100.0,3.2541428571428574,8.275680204329658,4.0564850410635,0.0,P2C60_2
12.0,44.194,230.355,0.355,3.875,75.866,3.066,2.944,2.019,0.894,2.775,43.0,28.439,0.0,52.912,100.0,100.0,176.087,100.0,3.2514000000000003,8.524342008354433,4.087365336512411,0.0,P2C60_2
12.0,44.025,230.503,0.333,3.682,75.763,2.6,2.424,1.677,0.891,2.799,42.9,28.414,0.0,53.119,100.0,100.0,176.129,100.0,3.2469857142857146,8.048586868218626,3.4172998741699185,0.0,P2C60_2
12.0,43.754,230.503,0.346,3.85,76.259,3.064,2.951,2.022,0.891,2.795,42.9,28.437,0.0,53.145,100.0,100.0,175.882,100.0,3.2682428571428574,8.286872444728116,4.082914939534113,0.0,P2C60_2
12.0,44.025,230.519,0.35,3.879,76.298,3.048,2.967,2.018,0.906,2.8,42.9,29.005,0.0,53.015,100.0,100.0,175.784,100.0,3.269914285714286,8.370728950474012,4.069031226457249,0.0,P2C60_2
12.0,44.095,230.043,0.333,3.715,76.283,2.751,2.947,2.017,0.895,2.778,42.9,28.827,0.0,52.979,100.0,100.0,175.973,100.0,3.2692714285714284,7.998110050878745,4.084356724507229,0.0,P2C60_2
12.0,43.795,230.388,0.336,3.896,76.564,2.747,2.95,2.019,0.875,2.787,42.9,29.041,0.0,52.954,100.0,100.0,175.936,100.0,3.281314285714285,8.037135846811877,4.0716737892388375,0.0,P2C60_2
12.0,44.017,230.191,0.332,3.87,76.314,2.743,2.948,2.019,0.893,2.787,42.9,28.971,0.0,52.944,100.0,100.0,176.121,100.0,3.2706,7.973025747298503,4.087860129628427,0.0,P2C60_2
12.0,44.547,230.339,0.345,3.893,75.988,3.058,2.954,2.016,0.916,2.781,43.0,28.374,0.0,52.914,100.0,100.0,175.768,100.0,3.2566285714285717,8.291932890939952,4.0850919559641445,0.0,P2C60_2
12.0,44.268,230.437,0.351,3.861,75.735,3.067,2.948,2.02,0.896,2.781,42.9,28.055,0.0,52.907,100.0,100.0,175.746,100.0,3.2457857142857147,8.44975568078464,4.0998033928265105,0.0,P2C60_2
12.0,44.001,230.404,0.362,3.97,75.533,3.062,2.955,2.017,0.901,2.791,43.0,28.1,0.0,53.044,100.0,100.0,175.493,100.0,3.2371285714285714,8.712765846573078,4.092870428735521,0.0,P2C60_2
12.0,43.812,230.437,0.363,3.924,75.488,3.068,2.952,2.018,0.911,2.767,43.0,28.051,0.0,52.956,100.0,100.0,175.777,100.0,3.2352,8.739483846933133,4.096141460455083,0.0,P2C60_2
12.0,43.878,230.339,0.341,3.559,75.563,2.751,2.954,2.018,0.883,2.803,43.0,28.155,0.0,52.981,100.0,100.0,175.999,100.0,3.2384142857142857,8.246017776075877,4.114202609739643,0.0,P2C60_2
12.0,44.05,230.109,0.324,3.898,75.846,2.763,2.946,2.02,0.893,2.781,43.0,28.293,0.0,52.952,100.0,100.0,175.568,100.0,3.2505428571428574,7.840214442003754,4.121059894053495,0.0,P2C60_2
12.0,44.103,230.207,0.358,3.957,76.053,3.033,2.945,2.016,0.91,2.792,43.0,28.386,0.0,52.993,100.0,100.0,175.586,100.0,3.2594142857142856,8.570879263679371,4.069185649135805,0.0,P2C60_2
12.0,43.988,230.437,0.358,3.93,75.796,3.038,2.952,2.021,0.904,2.784,42.9,28.548,0.0,53.064,100.0,100.0,175.879,100.0,3.2484,8.597441862573525,4.091920244877208,0.0,P2C60_2
12.0,43.652,230.273,0.362,3.906,75.912,2.772,2.946,2.018,0.884,2.777,43.0,28.395,0.0,53.062,100.0,100.0,175.563,100.0,3.253371428571429,8.673039024512299,4.076228466965786,0.0,P2C60_2
,,,,,,,,,,1.8875,,,,,,,,,,,,,P2C60_2
15.0,43.943,230.273,0.395,4.487,82.002,6.183,5.979,4.171,0.905,2.693,47.3,30.421,0.0,52.782,100.0,100.0,201.502,100.0,3.5143714285714287,8.753155850920958,7.792599946348605,0.0,P4C60
15.0,44.559,230.454,0.392,4.532,82.09,6.153,5.982,4.177,0.891,2.709,47.3,30.402,0.0,52.893,100.0,100.0,202.033,100.0,3.5181428571428577,8.683945832997747,7.8013567772280314,0.0,P4C60
15.0,44.223,230.224,0.398,4.689,82.337,6.143,5.985,4.167,0.912,2.689,47.2,30.644,0.0,52.832,100.0,100.0,202.267,100.0,3.5287285714285717,8.781064923781127,7.75108040993171,0.0,P4C60
15.0,45.52,230.207,0.385,4.274,82.464,5.937,5.943,4.166,0.907,2.7,47.2,30.874,0.0,52.96,100.0,100.0,202.648,100.0,3.5341714285714283,8.506676076552823,7.760559939518149,0.0,P4C60
15.0,44.37,230.125,0.393,4.63,82.628,6.177,5.977,4.169,0.9,2.715,47.1,31.029,0.0,52.93,100.0,100.0,202.319,100.0,3.541200000000001,8.65240036088972,7.738389353282995,0.0,P4C60
15.0,44.177,230.47,0.403,4.315,82.78,6.18,5.982,4.176,0.918,2.704,47.1,31.653,0.0,52.859,100.0,100.0,202.802,100.0,3.547714285714286,8.838252841885033,7.72140782095425,0.0,P4C60
15.0,43.96,230.174,0.372,4.482,82.307,6.145,5.979,4.164,0.911,2.719,46.7,31.163,0.0,52.692,100.0,100.0,202.942,100.0,3.5274428571428578,8.257540348720555,7.792792478372529,0.0,P4C60
15.0,43.894,230.519,0.405,4.123,82.133,6.12,5.987,4.173,0.894,2.721,46.9,30.813,0.0,52.857,100.0,100.0,202.65,100.0,3.5199857142857143,8.941905060092257,7.767800117775692,0.0,P4C60
15.0,44.247,230.273,0.427,4.474,82.042,6.031,5.977,4.169,0.899,2.71,46.9,30.695,0.0,52.705,100.0,100.0,202.305,100.0,3.5160857142857145,9.391495522852892,7.730603546620962,0.0,P4C60
15.0,44.35,230.372,0.395,4.308,81.904,6.068,5.978,4.174,0.914,2.704,46.8,30.662,0.0,52.836,100.0,100.0,202.584,100.0,3.5101714285714287,8.762711451648123,7.806717893875158,0.0,P4C60
15.0,44.231,230.289,0.385,4.106,81.901,6.054,5.983,4.169,0.911,2.721,46.8,30.779,0.0,52.81,100.0,100.0,202.866,100.0,3.5100428571428575,8.560146621115313,7.814964235429731,0.0,P4C60
